INTERNALSITEID,PEROUTER,PEPORT,PE_WAN_IP,CE_WAN_IP
40755-01,HKHKGALC1001E,ge-0/1/0.1140,10.122.11.125,10.122.11.126
43771-01,HKHKGALC1001E,ge-0/1/0.1213,10.117.180.197,10.117.180.198
12367-04,HKHKGALC1001E,ge-0/1/0.1133,10.114.104.241,10.114.104.242
13294-04,HKHKGALC1001E,ge-0/1/0.1234,10.114.126.85,10.114.126.86
14790-07,HKHKGCTT1001E,ge-0/3/0.1292,10.117.27.225,10.117.27.226
50894-01,HKHKGCTT1001E,ge-0/3/0.1164,192.168.102.13,192.168.102.14
