INTERNALSITEID,PEROUTER,PEPORT,PE_WAN_IP,CE_WAN_IP
38136-01,CNSHZHOL1002E,ge-0/0/4.357,10.117.239.109,10.117.239.110
26691-02,CNSHZBWX1002E,ge-0/0/8.420,10.117.84.125,10.117.84.126
44371-01,CNSHZBWX1001E,ge-0/0/0.121,1.1.1.2,1.1.1.1
44628-01,CNSHZBWX1002E,ge-0/0/8.372,10.122.84.141,10.122.84.142
44872-01,CNSHZBWX1002E,ge-0/0/8.375,10.117.180.149,10.117.180.150
48993-01,CNSHZBWX1002E,ge-0/0/8.377,10.117.183.181,10.117.183.182
35515-04,CNSHZBWX1002E,ge-0/0/8.424,172.24.6.81,172.24.6.82
