INTERNALSITEID,PEROUTER,PEPORT,PE_WAN_IP,CE_WAN_IP
44735-01,r8-Ams-TC-NL,ge-1/0/0.709,10.122.0.65,10.122.0.66
45863-01,r8-Ams-TC-NL,ge-1/0/0.710,10.117.82.25,10.117.82.26
49260-01,r8-Ams-TC-NL,ge-1/3/0.60,,
49947-01,r8-Ams-TC-NL,ge-1/0/0.715,10.122.84.121,10.122.84.122
