INTERNALSITEID,PEROUTER,PEPORT,PE_WAN_IP,CE_WAN_IP
25316-03,CNGUZYUJ1002E,ge-0/1/1.406,202.76.96.237,202.76.96.238
41879-01,CNGUZYUJ1001E,ge-0/0/4.399,172.30.130.1,172.30.130.2
29529-02,CNGUZYUJ1002E,ge-0/1/1.388,10.117.89.93,10.117.89.94
37581-03,CNGUZYUJ1001E,ge-0/0/6.504,10.172.122.105,10.172.122.106
