INTERNALSITEID,PEROUTER,PEPORT,PE_WAN_IP,CE_WAN_IP
44217-01,SGSINEQX1001E,ge-1/0/0.118,10.122.83.29,10.122.83.30
44462-01,SGSINEQX1001E,ge-1/0/0.113,10.122.83.193,10.122.83.194
44466-01,SGSINEQX1001E,ge-1/0/0.115,10.117.231.133,10.117.231.134
26271-02,SGSINEQX1001E,ge-1/0/0.229,10.117.86.237,10.117.86.238
22371-04,SGSINEQX1001E,ge-1/0/0.130,10.117.23.157,10.117.23.158
